latency_ms,jitter_ms,packet_loss_pct,is_external,samples_count,label
24.28,3.57,0.817,1,12,2
20.88,6.76,0.052,1,15,2
29.13,4.31,0.156,1,5,2
1.0,1.08,0.039,0,23,0
1.0,1.08,0.129,0,27,0
1.0,4.2,0.074,0,5,0
1.0,0.14,0.091,0,5,0
2.75,0.97,0.289,0,24,0
60.88,2.72,0.12,1,7,2
7.15,1.05,0.023,0,20,0
9.7,1.65,0.015,0,21,0
143.36,10.81,1.5,1,8,1
53.77,4.0,0.245,1,28,2
153.35,14.69,5.694,1,16,1
57.13,13.71,1.439,1,14,2
9.53,2.17,0.406,0,16,0
5.35,1.02,0.007,0,17,0
461.81,63.28,12.721,1,6,1
163.48,24.91,2.257,1,16,1
21.08,0.38,0.14,0,5,0
146.8,41.3,2.563,1,15,1
43.09,5.57,0.342,1,17,2
34.64,10.26,0.298,1,26,2
27.94,0.46,0.108,0,11,0
367.86,54.28,9.643,1,4,1
60.0,37.01,5.199,1,11,1
9.07,0.2,0.224,0,23,0
129.03,26.11,6.42,1,12,1
43.74,3.93,0.151,1,10,2
7.23,0.34,0.161,0,27,0
189.23,27.59,4.767,1,16,1
53.54,10.95,0.25,1,14,2
138.23,24.64,1.5,1,18,1
1.45,0.1,0.182,0,22,0
3.68,1.69,0.1,0,12,0
26.51,4.09,0.191,0,16,0
12.13,4.24,0.018,0,21,0
60.0,27.66,2.227,1,18,1
31.17,5.98,0.174,1,20,2
7.45,4.52,0.035,0,29,0
55.34,16.64,2.107,1,6,2
152.74,30.21,4.805,1,15,1
218.56,48.91,14.217,1,8,1
32.41,4.92,0.223,1,15,2
158.72,8.0,4.06,1,11,1
15.41,0.11,0.016,0,10,0
131.12,26.07,5.748,1,10,1
34.95,4.05,0.426,0,13,0
3.42,0.75,0.139,0,16,0
426.61,71.28,7.323,1,4,1
11.2,2.51,0.099,0,19,0
61.49,8.42,0.242,1,29,2
108.42,35.04,2.708,1,14,1
31.8,5.55,0.099,1,27,2
173.79,31.02,1.5,1,8,1
27.42,5.25,0.217,1,13,2
101.08,17.33,2.508,1,15,1
8.84,0.54,0.056,0,29,0
19.39,3.73,0.058,1,12,2
4.38,2.01,0.267,0,6,0
8.38,0.34,0.174,0,8,0
41.9,4.13,0.693,1,5,2
4.81,0.82,0.013,0,27,0
27.51,7.86,0.512,1,16,2
34.44,2.49,0.074,1,9,2
1.36,3.26,0.156,0,7,0
1.8,1.41,0.044,0,27,0
20.93,8.29,0.191,1,18,2
137.13,8.0,3.329,1,11,1
30.16,6.72,0.21,1,14,2
10.0,1.92,0.061,1,6,2
14.91,2.86,0.203,0,7,0
3.08,1.06,0.007,0,23,0
60.0,9.17,3.16,1,6,1
111.89,8.0,4.867,1,12,1
1.07,1.41,0.351,0,13,0
135.52,22.92,1.5,1,14,1
149.7,26.39,3.66,1,5,1
109.11,27.96,3.243,1,17,1
475.6,78.92,12.173,1,6,1
9.02,0.46,0.086,0,5,0
190.75,33.79,7.264,1,19,1
21.89,10.44,0.024,1,26,2
153.78,22.47,4.727,1,4,1
11.36,0.1,0.042,0,8,0
7.34,0.52,0.203,0,8,0
104.98,34.09,4.159,1,17,1
5.73,3.62,0.134,0,11,0
195.07,21.85,3.748,1,14,1
2.05,2.08,0.296,0,12,0
46.8,6.64,0.239,1,22,2
33.88,7.36,0.724,1,29,2
46.4,12.23,0.13,1,10,2
2.39,0.82,0.061,0,21,0
29.08,4.83,0.437,0,13,0
38.35,1.99,1.207,1,13,2
60.0,8.0,3.732,1,19,1
268.49,86.09,7.711,1,5,1
159.21,31.09,5.034,1,15,1
17.76,7.42,0.257,1,26,2
38.06,2.41,0.622,1,14,2
16.2,2.58,0.322,0,20,0
116.36,44.47,4.241,1,3,1
40.54,2.08,0.406,1,15,2
3.21,0.1,0.127,0,10,0
29.65,1.0,0.152,1,6,2
1.79,0.81,0.331,0,6,0
68.2,4.39,0.043,1,26,2
35.44,4.99,0.058,1,16,2
129.31,34.19,5.889,1,16,1
164.65,29.92,3.167,1,14,1
51.77,7.97,0.313,1,15,2
38.42,9.72,0.07,1,29,2
50.11,12.38,1.086,1,13,1
9.26,0.35,0.058,0,8,0
29.49,5.74,0.518,0,10,0
132.12,24.1,2.049,1,12,1
49.3,8.55,0.29,1,17,2
44.27,6.24,0.301,1,23,2
62.5,17.91,3.295,1,13,1
16.08,3.4,0.241,0,22,0
13.33,8.0,0.02,0,22,0
101.06,50.53,3.3,1,8,1
12.78,4.3,0.032,0,24,0
11.18,0.1,0.26,0,12,0
139.03,24.09,3.039,1,3,1
125.12,13.55,4.781,1,15,1
9.56,1.06,0.12,0,16,0
2.85,0.72,0.28,0,10,0
163.89,37.64,6.47,1,18,1
6.0,3.64,0.188,0,19,0
58.9,10.75,0.017,1,10,2
18.84,3.11,0.246,1,8,2
3.71,1.62,0.095,0,16,0
105.54,29.28,9.04,1,10,1
17.99,3.3,0.064,1,29,2
127.55,13.07,4.101,1,16,1
4.5,4.05,0.48,0,13,0
3.77,2.45,0.016,0,27,0
141.48,52.44,2.21,1,9,1
159.52,30.7,4.563,1,12,1
14.94,7.79,0.589,1,23,2
26.3,9.79,0.09,1,10,2
49.96,3.86,0.011,1,22,2
57.75,4.32,0.226,1,27,2
66.52,22.99,3.581,1,8,1
129.36,33.36,4.514,1,11,1
145.07,8.22,4.291,1,6,1
2.22,5.28,0.108,0,19,0
12.24,2.41,0.075,1,9,2
173.88,28.4,4.074,1,17,1
152.0,37.95,1.5,1,12,1
52.89,8.93,0.289,1,13,2
87.28,14.26,4.672,1,17,1
28.11,10.23,0.26,1,25,2
34.86,7.51,0.917,1,27,2
13.81,1.72,0.008,0,25,0
7.7,0.57,0.256,0,29,0
32.88,7.65,0.165,1,18,2
122.79,33.8,6.055,1,10,1
27.49,4.07,0.353,0,6,0
473.99,39.22,11.866,1,5,1
74.17,35.02,7.804,1,15,1
22.1,1.57,0.138,0,6,0
19.23,6.69,0.126,1,12,2
1.65,0.1,0.025,0,28,0
5.99,2.57,0.0,0,11,0
34.92,3.35,0.031,1,17,2
145.6,10.29,3.907,1,4,1
5.43,0.9,0.202,0,6,0
149.06,30.1,6.561,1,11,1
29.84,0.88,0.264,0,20,0
32.58,10.5,0.364,1,18,2
1.41,7.97,0.219,0,9,0
24.0,4.7,1.162,1,16,2
14.36,5.6,0.367,1,15,2
11.8,5.86,0.059,0,7,0
60.0,21.66,4.186,1,10,1
18.66,2.42,0.239,0,28,0
209.52,24.54,1.5,1,7,1
85.14,12.41,1.026,1,5,1
29.06,2.95,0.002,1,12,2
9.13,1.38,0.188,0,19,0
1.61,1.68,0.073,0,17,0
1.08,0.28,0.174,0,5,0
10.26,1.84,0.016,0,17,0
39.89,5.39,0.455,0,18,0
2.94,4.88,0.119,0,14,0
30.0,4.32,0.256,0,17,0
31.19,6.39,0.705,0,14,0
84.47,15.54,7.499,1,14,1
83.43,12.15,2.721,1,17,1
113.04,8.07,3.579,1,5,1
2.37,0.67,0.5,0,19,0
79.74,24.71,3.957,1,4,1
16.98,5.21,0.349,1,28,2
98.64,20.1,4.98,1,14,1
40.93,3.66,0.477,1,13,2
1.64,6.22,0.289,0,18,0
20.14,7.1,0.113,1,18,2
2.4,1.7,0.286,0,14,0
12.79,1.1,0.087,0,16,0
40.22,6.18,0.075,1,15,2
26.87,10.24,0.034,1,24,2
108.04,33.92,2.694,1,10,1
47.47,10.65,0.768,1,29,2
24.51,8.07,0.208,1,8,2
49.43,2.83,0.09,1,24,2
25.28,9.83,0.185,1,8,2
108.4,35.3,3.256,1,3,1
75.23,22.51,3.273,1,9,1
44.64,8.25,0.291,1,22,2
32.56,3.19,0.573,0,6,0
18.17,1.35,0.207,0,12,0
121.88,37.27,2.463,1,10,1
191.57,41.62,3.324,1,3,1
271.99,90.35,13.124,1,6,1
40.42,6.46,0.238,1,24,2
1.0,0.57,0.028,0,19,0
296.58,95.45,12.534,1,6,1
1.0,0.43,0.063,0,10,0
96.91,25.09,4.324,1,13,1
114.7,35.24,3.2,1,10,1
18.04,0.95,0.101,0,15,0
1.0,1.59,0.244,0,20,0
24.18,4.64,0.084,1,14,2
3.5,2.24,0.025,0,23,0
1.97,2.93,0.122,0,24,0
32.12,5.63,0.408,1,7,2
225.3,30.28,2.27,1,8,1
6.59,3.66,0.124,0,25,0
148.71,27.94,3.867,1,15,1
30.25,5.19,0.028,1,24,2
13.79,4.24,0.003,0,8,0
58.44,1.0,0.743,1,29,2
49.26,9.43,0.265,1,24,2
77.2,30.69,5.45,1,12,1
115.09,24.71,3.593,1,11,1
60.0,20.55,2.71,1,12,1
32.46,2.84,0.266,1,17,2
13.83,0.99,0.455,0,13,0
367.48,36.75,5.479,1,5,1
111.56,34.68,2.856,1,6,1
16.89,3.97,0.08,0,8,0
3.03,3.51,0.004,0,22,0
131.57,31.35,5.823,1,14,1
13.15,3.0,0.135,0,20,0
26.44,3.61,0.546,1,25,2
28.36,10.54,0.428,1,19,2
16.37,3.72,0.249,1,10,2
60.0,27.84,1.5,1,8,1
21.56,1.0,0.135,1,28,2
127.01,24.08,3.376,1,5,1
54.3,4.18,0.128,1,8,2
5.66,1.67,0.194,0,8,0
17.97,4.69,0.379,1,25,2
149.1,23.36,6.354,1,17,1
43.8,5.98,0.08,1,11,2
29.72,5.7,0.145,1,27,2
49.09,9.98,0.004,1,5,2
60.0,12.27,2.658,1,17,1
88.66,17.62,9.077,1,4,1
7.75,0.62,0.5,0,17,0
78.59,11.32,1.504,1,11,1
28.19,5.37,0.158,1,8,2
18.28,5.71,0.237,1,6,2
40.77,2.25,0.208,1,15,2
16.87,2.1,0.191,0,8,0
21.54,8.17,0.102,1,27,2
28.92,8.03,0.001,1,19,2
28.03,4.78,0.269,1,15,2
55.31,12.38,0.773,1,25,2
1.0,0.71,0.195,0,11,0
119.69,30.16,4.213,1,18,1
7.46,1.57,0.055,0,26,0
161.78,22.51,3.014,1,8,1
49.15,6.26,0.566,1,18,2
14.96,4.05,0.245,0,14,0
56.64,6.35,0.434,1,19,2
1.27,2.87,0.003,0,24,0
24.23,10.62,0.045,1,24,2
29.97,6.1,1.051,1,29,2
60.0,31.04,4.593,1,15,1
161.9,13.35,2.235,1,8,1
14.65,5.37,0.113,0,24,0
43.6,4.32,0.252,1,8,2
35.44,3.79,0.302,1,13,2
31.71,8.62,0.997,1,8,2
6.08,1.89,0.127,0,6,0
53.12,16.82,2.011,1,11,2
43.37,3.75,0.255,1,26,2
17.93,11.1,0.752,1,9,2
28.87,1.0,0.383,1,23,2
140.76,30.05,1.5,1,19,1
37.15,2.93,0.356,1,10,2
88.56,23.39,4.63,1,11,1
69.97,10.08,0.142,1,19,2
132.34,15.75,1.5,1,18,1
205.58,30.59,1.5,1,7,1
45.71,9.72,0.123,1,20,2
139.2,16.57,2.55,1,13,1
60.43,1.31,0.921,1,28,2
107.6,36.2,2.083,1,11,1
27.87,7.06,0.693,0,10,0
33.42,4.24,0.562,0,6,0
60.0,15.1,7.111,1,16,1
181.87,23.96,3.229,1,11,1
77.04,14.92,2.484,1,11,2
52.65,1.33,0.096,1,14,2
8.55,0.18,0.091,0,25,0
62.39,13.76,0.133,1,5,2
1.0,0.65,0.247,0,21,0
19.48,0.12,0.183,0,16,0
46.81,8.92,0.168,1,23,2
11.98,0.79,0.177,0,17,0
48.61,5.9,0.066,1,16,2
103.72,19.17,5.212,1,4,1
48.03,11.07,0.444,1,8,2
5.45,2.23,0.203,0,10,0
30.39,4.6,0.66,0,16,0
55.03,5.88,0.081,1,20,2
121.94,20.78,6.387,1,10,1
10.0,1.12,0.286,1,5,2
51.45,5.17,1.5,1,26,2
457.87,62.04,13.596,1,4,1
48.56,8.86,0.049,1,5,2
60.0,45.58,4.84,1,19,1
10.66,3.56,0.336,1,17,2
34.55,8.42,0.201,1,9,2
20.72,9.65,0.475,1,21,2
43.25,4.91,0.336,1,17,2
189.33,8.0,3.029,1,14,1
87.3,38.87,2.828,1,9,1
36.28,2.49,0.459,1,14,2
100.02,26.77,2.267,1,15,1
42.31,6.76,0.08,1,9,2
108.39,16.14,5.724,1,16,1
9.34,0.46,0.008,0,14,0
4.05,0.42,0.097,0,8,0
10.0,5.14,0.146,1,16,2
37.1,7.69,0.01,1,27,2
1.0,1.06,0.13,0,19,0
2.75,3.06,0.014,0,28,0
54.34,7.2,0.002,1,22,2
170.76,25.54,5.938,1,18,1
1.0,2.22,0.363,0,13,0
24.01,7.62,0.032,1,23,2
13.95,1.68,0.132,0,12,0
425.93,70.8,11.167,1,6,1
46.45,3.76,0.019,1,11,2
117.82,34.9,3.6,1,5,1
139.07,23.73,1.5,1,7,1
34.18,7.89,0.188,1,23,2
40.8,3.99,0.27,1,6,2
14.88,1.0,0.02,1,6,2
55.3,11.81,0.35,1,8,2
61.34,23.41,3.847,1,14,1
144.37,41.42,5.23,1,5,1
3.54,4.59,0.381,0,27,0
6.29,0.62,0.013,0,12,0
28.92,1.18,0.152,0,18,0
83.24,17.36,1.212,1,8,1
50.1,4.92,0.313,1,17,2
51.3,7.89,0.089,1,27,2
81.5,13.7,1.455,1,8,1
1.63,2.23,0.018,0,25,0
65.76,9.79,4.878,1,9,1
13.54,0.96,0.18,0,28,0
49.22,8.53,0.267,1,26,2
131.32,36.41,5.369,1,13,1
2.12,0.8,0.196,0,7,0
73.91,16.27,1.396,1,6,1
155.16,32.56,7.022,1,5,1
5.59,0.11,0.297,0,26,0
1.0,0.17,0.032,0,22,0
117.23,8.66,6.255,1,15,1
30.0,1.68,0.028,0,25,0
27.15,7.29,0.414,1,15,2
71.41,11.08,2.455,1,12,1
429.93,63.03,8.682,1,3,1
183.65,36.26,2.999,1,12,1
38.52,9.94,0.637,1,6,2
43.53,6.34,0.196,1,7,2
13.91,4.54,0.074,1,14,2
39.08,3.51,0.613,0,8,0
58.43,3.32,0.157,1,26,2
1.42,1.41,0.126,0,10,0
105.78,32.1,1.5,1,15,1
31.68,11.36,0.006,1,12,2
67.65,17.85,1.34,1,10,2
190.94,15.27,1.5,1,6,1
1.56,1.63,0.337,0,21,0
15.37,5.3,0.031,1,13,2
102.63,13.0,7.049,1,7,1
28.63,4.8,0.559,0,13,0
46.77,1.0,0.04,1,29,2
6.21,8.0,0.097,0,9,0
15.5,1.0,0.107,1,25,2
1.0,1.04,0.088,0,16,0
5.87,0.1,0.115,0,23,0
56.52,7.28,0.157,1,23,2
19.77,0.71,0.066,0,14,0
12.88,1.56,0.034,0,28,0
70.88,4.8,0.42,1,13,2
1.0,3.55,0.012,0,7,0
51.99,1.0,0.493,1,15,2
21.02,0.38,0.143,0,25,0
165.51,28.7,5.902,1,11,1
55.67,5.38,0.34,1,25,2
105.56,8.71,3.147,1,19,1
27.5,3.49,0.531,0,18,0
33.27,7.38,0.418,1,23,2
124.31,10.26,6.483,1,5,1
28.13,4.92,0.027,1,8,2
1.0,2.01,0.044,0,20,0
145.42,53.12,5.857,1,12,1
144.04,31.62,4.644,1,10,1
26.68,7.91,0.602,0,11,0
77.46,10.8,1.111,1,11,2
94.85,41.97,3.783,1,13,1
10.98,0.1,0.068,0,5,0
65.12,6.36,0.238,1,6,2
33.92,2.48,0.507,1,22,2
72.26,16.37,2.043,1,11,2
1.0,0.34,0.089,0,12,0
42.33,8.22,0.192,1,29,2
59.73,1.36,0.055,1,13,2
95.98,33.26,7.531,1,6,1
82.84,21.11,7.984,1,10,1
30.0,8.0,0.068,0,7,0
13.61,1.44,0.039,0,26,0
73.82,23.07,3.139,1,19,1
108.31,8.0,5.606,1,15,1
110.29,29.56,5.122,1,19,1
41.23,8.72,0.082,1,15,2
93.58,28.17,3.224,1,5,1
66.38,16.17,1.803,1,6,1
27.83,6.02,0.181,1,14,2
24.6,1.0,0.436,1,28,2
30.56,8.73,0.4,1,15,2
166.24,33.49,4.407,1,5,1
87.91,33.1,2.069,1,5,1
1.88,1.9,0.359,0,13,0
131.95,33.9,4.256,1,9,1
68.0,17.64,1.173,1,12,2
10.94,5.66,0.286,1,28,2
102.47,8.0,2.995,1,7,1
98.13,39.46,7.398,1,8,1
28.63,5.92,0.046,1,5,2
156.43,42.07,1.5,1,17,1
95.59,30.4,4.258,1,3,1
29.14,4.11,0.488,0,5,0
6.27,1.06,0.012,0,5,0
4.81,3.92,0.006,0,19,0
1.0,0.45,0.5,0,15,0
35.71,10.21,0.368,1,8,2
31.19,4.67,0.571,0,17,0
137.01,24.95,5.564,1,12,1
78.23,27.47,2.559,1,15,1
17.09,11.59,0.441,1,14,2
1.0,0.84,0.035,0,11,0
397.15,40.64,12.686,1,6,1
63.29,8.01,0.301,1,21,2
30.0,2.24,0.027,0,11,0
108.48,25.39,3.943,1,7,1
58.88,6.81,0.359,1,14,2
19.89,4.65,0.105,1,13,2
10.9,0.68,0.05,0,14,0
60.0,32.26,6.12,1,10,1
4.53,4.56,0.021,0,27,0
77.91,36.68,3.487,1,8,1
39.47,6.15,0.06,1,13,2
185.7,28.65,4.998,1,18,1
105.15,15.57,5.605,1,5,1
44.89,7.75,0.011,1,7,2
147.63,22.83,4.476,1,7,1
30.31,10.28,0.66,1,25,2
2.35,0.66,0.162,0,13,0
10.35,0.13,0.172,0,21,0
5.64,2.87,0.02,0,11,0
20.34,8.39,0.123,1,5,2
24.07,5.19,0.364,1,21,2
19.42,4.6,0.201,1,8,2
23.36,2.68,0.27,1,17,2
147.88,8.0,5.07,1,16,1
62.16,12.79,3.336,1,5,1
44.77,8.81,0.113,1,12,2
60.0,26.23,4.198,1,6,1
113.55,42.42,4.667,1,15,1
147.78,27.02,3.625,1,14,1
348.91,60.38,14.071,1,4,1
7.24,2.52,0.04,0,18,0
26.47,7.95,0.167,1,26,2
102.08,42.35,3.2,1,14,1
6.48,0.66,0.036,0,26,0
126.01,36.95,1.621,1,7,1
5.1,2.45,0.185,0,24,0
7.87,5.46,0.007,0,9,0
21.89,6.53,0.74,0,19,0
233.73,70.39,11.277,1,7,1
97.07,18.81,6.067,1,13,1
140.62,48.03,3.2,1,14,1
22.37,7.49,0.169,1,15,2
211.81,26.43,6.362,1,4,1
101.36,31.72,5.398,1,14,1
27.35,3.94,0.008,1,6,2
53.43,2.48,0.06,1,12,2
117.23,8.0,1.5,1,13,1
8.44,0.4,0.077,0,27,0
121.36,8.0,5.061,1,7,1
60.0,52.07,3.465,1,18,1
2.0,0.1,0.043,0,23,0
2.63,1.75,0.067,0,11,0
32.19,3.44,0.237,1,22,2
60.0,8.0,6.878,1,14,1
1.0,4.42,0.042,0,7,0
4.91,1.06,0.002,0,8,0
6.0,0.1,0.07,0,13,0
298.05,62.26,11.422,1,9,1
236.65,20.45,4.05,1,10,1
454.65,53.54,7.885,1,5,1
53.58,17.33,1.918,1,13,2
3.41,1.06,0.087,0,24,0
37.79,1.0,0.12,1,27,2
43.34,4.78,0.122,1,23,2
2.9,5.48,0.5,0,7,0
45.6,6.41,0.21,1,20,2
19.69,6.84,0.349,1,12,2
10.45,10.29,0.156,1,12,2
60.0,17.76,2.947,1,12,1
112.48,33.03,5.589,1,4,1
2.49,0.54,0.001,0,26,0
12.77,2.15,0.084,0,24,0
8.25,0.39,0.5,0,24,0
2.53,0.4,0.013,0,23,0
100.58,41.17,7.062,1,16,1
4.86,0.98,0.0,0,6,0
134.66,15.65,4.83,1,19,1
168.2,24.17,6.335,1,11,1
192.72,8.0,5.633,1,12,1
1.0,2.68,0.187,0,20,0
22.43,2.6,0.187,1,19,2
24.11,0.74,0.438,0,15,0
57.11,4.01,0.183,1,12,2
123.7,10.07,4.7,1,18,1
18.86,0.55,0.108,0,19,0
36.14,7.51,0.34,1,27,2
72.68,12.31,1.258,1,14,1
2.47,0.22,0.105,0,7,0
104.7,41.11,8.299,1,9,1
46.92,7.39,0.156,1,13,2
14.18,3.44,0.036,1,24,2
56.62,7.8,0.132,1,23,2
89.75,36.92,7.326,1,15,1
35.77,7.85,0.072,1,10,2
2.98,0.63,0.013,0,10,0
106.91,30.39,3.241,1,16,1
3.14,8.0,0.147,0,21,0
25.56,4.88,0.4,0,7,0
146.0,8.0,3.027,1,13,1
79.87,27.93,4.227,1,14,1
178.77,8.0,2.853,1,19,1
52.71,9.7,0.031,1,10,2
21.34,8.93,0.009,1,12,2
70.83,19.36,2.492,1,5,1
11.58,5.68,0.4,0,19,0
138.36,35.77,3.995,1,19,1
22.62,4.23,0.194,1,6,2
3.99,1.08,0.128,0,25,0
154.74,25.05,6.841,1,4,1
82.54,25.83,4.843,1,5,1
116.39,24.77,4.57,1,13,1
327.48,84.89,14.571,1,9,1
55.82,6.33,0.341,1,11,2
81.33,8.0,1.5,1,8,1
36.23,9.52,0.112,1,24,2
203.73,15.41,1.839,1,4,1
10.0,2.01,0.045,1,9,2
52.56,2.34,0.145,1,6,2
78.13,12.42,3.214,1,11,1
18.39,0.48,0.5,0,12,0
11.42,0.1,0.016,0,25,0
2.65,2.4,0.331,0,27,0
5.32,2.67,0.065,0,5,0
109.27,36.7,2.434,1,5,1
66.38,15.34,1.939,1,5,1
186.76,16.73,5.52,1,6,1
29.32,5.73,0.046,1,21,2
109.47,22.55,1.5,1,14,1
38.62,11.81,0.821,1,22,2
117.15,34.89,3.843,1,11,1
50.64,5.01,0.395,1,28,2
18.7,9.24,0.457,1,26,2
172.05,27.08,6.669,1,10,1
74.33,15.24,1.228,1,10,1
13.6,4.16,0.068,0,19,0
31.04,6.5,0.013,1,26,2
418.17,85.23,5.295,1,7,1
1.0,2.85,0.132,0,20,0
25.2,9.29,0.126,1,27,2
68.97,31.49,1.5,1,18,1
5.83,1.81,0.105,0,27,0
78.27,15.18,1.483,1,14,2
17.97,0.63,0.049,0,23,0
1.0,2.0,0.424,0,25,0
12.69,10.87,0.044,1,21,2
66.55,36.42,1.5,1,10,1
4.07,0.84,0.044,0,6,0
17.49,1.96,0.218,0,15,0
10.95,0.37,0.029,0,24,0
16.67,5.12,0.096,1,24,2
11.9,8.0,0.096,0,5,0
29.97,1.0,0.106,1,21,2
139.24,21.4,1.5,1,11,1
130.27,33.23,3.609,1,16,1
139.63,31.42,7.338,1,4,1
60.0,28.29,4.403,1,9,1
43.57,4.19,0.477,1,13,2
12.85,0.31,0.217,0,24,0
1.94,1.08,0.038,0,16,0
210.26,8.0,3.23,1,16,1
31.93,3.08,0.661,0,5,0
9.44,0.4,0.122,0,24,0
84.81,29.53,1.5,1,10,1
40.17,8.03,0.833,1,24,2
16.74,0.31,0.215,0,5,0
12.65,8.53,0.041,1,14,2
4.33,0.14,0.229,0,17,0
32.19,8.15,0.435,1,6,2
89.94,28.19,5.621,1,15,1
2.82,0.1,0.067,0,25,0
110.99,17.27,7.057,1,14,1
37.15,7.05,0.042,1,29,2
122.38,35.67,2.27,1,16,1
103.51,17.28,7.939,1,6,1
131.65,34.74,1.5,1,12,1
130.73,28.45,3.189,1,8,1
4.28,1.94,0.012,0,14,0
44.02,2.73,0.068,1,12,2
116.93,50.14,6.123,1,18,1
2.05,3.01,0.149,0,20,0
69.89,9.91,4.477,1,19,1
157.01,13.91,2.836,1,17,1
1.34,1.72,0.081,0,23,0
192.83,19.19,6.517,1,4,1
135.52,13.18,5.86,1,19,1
1.0,2.15,0.116,0,14,0
1.0,1.93,0.251,0,22,0
33.51,3.15,0.208,1,25,2
113.75,15.79,5.309,1,8,1
1.73,1.94,0.294,0,27,0
26.83,4.87,0.014,1,21,2
115.46,26.11,6.598,1,15,1
1.51,0.73,0.442,0,10,0
91.71,41.58,2.179,1,18,1
3.33,4.62,0.5,0,26,0
21.02,5.13,0.308,0,17,0
37.95,5.91,0.656,0,15,0
49.51,1.62,0.02,1,9,2
479.26,93.24,6.285,1,9,1
8.5,0.67,0.079,0,19,0
1.0,0.33,0.1,0,12,0
126.0,24.83,5.355,1,8,1
3.27,1.59,0.149,0,20,0
118.69,25.47,2.876,1,6,1
3.69,2.28,0.042,0,26,0
60.0,15.37,3.23,1,6,1
113.07,23.32,3.075,1,7,1
31.48,3.08,0.126,1,29,2
1.0,0.16,0.281,0,17,0
27.05,8.27,0.263,1,26,2
163.73,18.2,3.474,1,17,1
62.58,5.3,0.225,1,25,2
85.32,40.9,1.5,1,15,1
126.8,24.48,5.5,1,7,1
5.9,1.74,0.166,0,19,0
56.01,6.88,0.139,1,20,2
16.83,4.23,0.124,0,17,0
23.21,7.01,0.273,1,16,2
16.03,6.51,0.148,1,28,2
9.78,1.69,0.136,0,8,0
1.0,0.38,0.151,0,20,0
107.66,20.11,5.496,1,5,1
12.77,6.27,0.28,1,21,2
58.96,10.72,1.425,1,10,1
43.52,4.97,0.305,1,17,2
55.13,7.52,0.139,1,29,2
98.75,24.97,6.177,1,8,1
1.0,5.28,0.129,0,16,0
43.55,2.53,0.432,1,27,2
7.82,0.3,0.258,0,18,0
23.43,7.28,0.025,1,26,2
1.35,1.07,0.075,0,27,0
39.07,4.35,0.206,1,29,2
16.56,9.55,0.164,1,6,2
83.07,24.25,5.256,1,3,1
4.31,0.94,0.211,0,9,0
223.54,93.86,12.634,1,8,1
127.8,24.34,5.126,1,6,1
118.68,10.65,1.965,1,9,1
161.85,16.94,6.422,1,19,1
8.67,4.17,0.205,0,25,0
149.04,24.03,7.29,1,7,1
366.38,88.63,14.707,1,9,1
8.45,3.03,0.133,0,11,0
175.54,42.63,5.253,1,6,1
4.44,0.22,0.091,0,25,0
65.09,3.97,0.152,1,28,2
348.37,46.7,6.004,1,6,1
96.11,23.34,6.135,1,5,1
137.16,29.46,5.414,1,3,1
32.65,4.56,0.335,1,19,2
86.94,42.72,4.964,1,3,1
61.16,8.63,0.083,1,28,2
15.23,7.29,0.246,1,9,2
46.49,6.6,0.705,1,9,2
106.55,25.59,4.014,1,15,1
2.59,3.73,0.07,0,14,0
317.3,92.2,8.613,1,7,1
435.62,84.21,11.135,1,5,1
130.3,30.91,1.5,1,18,1
11.5,1.81,0.5,0,20,0
153.36,23.33,1.5,1,11,1
125.09,35.03,3.915,1,3,1
91.84,17.92,3.228,1,17,1
2.49,5.01,0.407,0,11,0
4.26,0.83,0.079,0,23,0
16.87,2.02,0.155,1,10,2
10.96,2.02,0.446,0,16,0
2.73,1.13,0.107,0,14,0
43.8,1.0,0.556,1,23,2
112.2,38.12,4.991,1,3,1
48.35,1.0,0.049,1,28,2
149.07,13.47,3.317,1,13,1
147.15,13.46,8.563,1,17,1
104.31,19.41,6.313,1,4,1
30.0,8.0,0.218,0,13,0
36.5,5.35,0.088,1,8,2
22.18,5.48,0.416,0,7,0
10.7,3.68,0.169,0,14,0
44.83,6.67,0.027,1,20,2
11.13,3.33,0.259,0,23,0
63.75,5.76,0.054,1,29,2
126.42,12.59,5.167,1,19,1
159.9,30.6,3.519,1,11,1
161.88,15.09,3.414,1,12,1
140.57,23.84,1.994,1,12,1
1.74,3.57,0.085,0,13,0
87.15,30.48,7.758,1,6,1
7.57,0.67,0.081,0,18,0
41.03,1.0,0.295,1,15,2
168.79,20.38,10.744,1,18,1
123.62,52.94,1.56,1,3,1
30.0,3.31,0.058,0,10,0
3.22,0.1,0.003,0,28,0
1.79,0.7,0.5,0,18,0
102.06,24.96,3.77,1,19,1
8.19,0.39,0.054,0,12,0
9.84,1.15,0.035,0,9,0
6.72,0.35,0.184,0,20,0
139.24,34.58,2.785,1,18,1
58.68,9.71,0.328,1,28,2
127.89,24.54,6.284,1,14,1
6.66,1.03,0.361,0,23,0
20.81,10.54,1.302,1,24,2
129.45,28.6,3.403,1,6,1
82.09,31.45,1.5,1,16,1
51.42,9.99,0.545,1,17,2
35.66,7.14,0.053,1,5,2
9.29,0.84,0.297,0,19,0
61.16,1.16,0.109,1,23,2
3.58,1.36,0.396,0,12,0
1.0,0.76,0.127,0,10,0
1.44,0.33,0.092,0,5,0
98.19,21.43,4.075,1,14,1
